,cat,nombre,estado,area_ha,interseccion_ha,interseccion_porc,region,lote_petrolero,empresa,pais
1493,Nacionalidad,Manguilla Tiputini,Sin reconocimiento,2108.722096,2108.722096,100.0,ORELLANA,Coca-Payamino,Petroamazonas EP,Ecuador
1494,Nacionalidad,Inca,Sin reconocimiento,2078.322695,2078.322695,100.0,ORELLANA,Coca-Payamino,Petroamazonas EP,Ecuador
1495,Nacionalidad,Sin Información,Sin reconocimiento,3099.276168,2055.532716,66.322993,MORONA SANTIAGO,Bloque 71,Secretaria de Hidrocarburos,Ecuador
1496,Nacionalidad,Centro Shuar Sagrado Corazon,Titulada,2053.18681,2053.18681,100.0,MORONA SANTIAGO,Bloque 72,Secretaria de Hidrocarburos,Ecuador
1497,Nacionalidad,Puni San Agustín Pascual,Titulada,2044.73128,2044.73128,100.0,PASTAZA,Pungarayacu,Secretaria de Hidrocarburos,Ecuador
1498,Nacionalidad,Cooperativa Shuar Samikim,Titulada,2039.490361,2039.490361,100.0,MORONA SANTIAGO,Bloque 76,Secretaria de Hidrocarburos,Ecuador
1499,Nacionalidad,Arajuno Chichico Rumi,Titulada,2034.968901,2034.968901,100.0,NAPO,Bloque 29,Secretaria de Hidrocarburos,Ecuador
1500,Nacionalidad,Cochapamba,Sin reconocimiento,2025.332863,2025.332863,100.0,SUCUMBIOS,Lumbaqui,Petroamazonas EP,Ecuador
1501,Nacionalidad,Centro Shuar Jempents,Titulada,2021.448567,2021.448567,100.0,MORONA SANTIAGO,Bloque 77,Secretaria de Hidrocarburos,Ecuador
1502,Nacionalidad,Chontacocha,Titulada,2003.570848,2003.570848,100.0,ORELLANA,Coca-Payamino,Petroamazonas EP,Ecuador
1503,Nacionalidad,Centro Shuar Santo Rosario (Yukut),Titulada,1969.542076,1943.75516,98.69071515,MORONA SANTIAGO,Bloque 72,Secretaria de Hidrocarburos,Ecuador
1504,Nacionalidad,Chiwuaza,Titulada,1936.030766,1936.030766,100.0,MORONA SANTIAGO,Bloque 71,Secretaria de Hidrocarburos,Ecuador
1505,Nacionalidad,Centro Shuar Tinchi,Titulada,1930.956352,1930.956352,100.0,MORONA SANTIAGO,Bloque 75,Petroamazonas EP,Ecuador
1506,Nacionalidad,11 De Julio,Titulada,1923.957394,1923.957394,100.0,SUCUMBIOS,Shushufindi-Libertador,Petroamazonas EP,Ecuador
1507,Nacionalidad,Cascabel Ii,Sin reconocimiento,1916.990589,1916.990589,100.0,ORELLANA,Coca-Payamino,Petroamazonas EP,Ecuador
1508,Nacionalidad,Cooperativa Shuar Achuentza,Titulada,1908.456917,1908.456917,100.0,MORONA SANTIAGO,Bloque 75,"Petroamazonas EP, Secretaria de Hidrocarburos",Ecuador
1509,Nacionalidad,24 De Mayo,Sin reconocimiento,1905.892775,1905.892775,100.0,ORELLANA,Bloque 29,Secretaria de Hidrocarburos,Ecuador
1510,Nacionalidad,San Antonio,Sin reconocimiento,1884.365647,1884.365647,100.0,ORELLANA,Indillana,Petroamazonas EP,Ecuador
1511,Nacionalidad,Centro De Los Quichuas Runashito De Humuyacu,Convenio,1882.027526,1882.027526,100.0,NAPO,Yuralpa,Petroamazonas EP,Ecuador
1512,Nacionalidad,Sumino La Delicia,Titulada,1832.524262,1832.524262,100.0,NAPO,Yuralpa,Petroamazonas EP,Ecuador
1513,Nacionalidad,Centro Shuar Naikinentsa,Convenio,1828.213825,1828.213825,100.0,MORONA SANTIAGO,Bloque 77,Secretaria de Hidrocarburos,Ecuador
1514,Nacionalidad,Centro Shuar Chatus,Titulada,1824.437474,1824.437474,100.0,MORONA SANTIAGO,Bloque 73,Secretaria de Hidrocarburos,Ecuador
1515,Nacionalidad,Asociación La Unión,Sin reconocimiento,1805.428692,1805.428692,100.0,SUCUMBIOS,Lumbaqui,Petroamazonas EP,Ecuador
1516,Nacionalidad,Panduyacu Central,Sin reconocimiento,1805.383176,1805.383176,100.0,SUCUMBIOS,Lumbaqui,Petroamazonas EP,Ecuador
1517,Nacionalidad,Centro Shuar Napurak,Titulada,1802.565941,1802.565941,100.0,MORONA SANTIAGO,Bloque 73,Secretaria de Hidrocarburos,Ecuador
1518,Nacionalidad,Centro Shuar Wichimi,Titulada,1778.728111,1778.728111,100.0,MORONA SANTIAGO,Bloque 73,Secretaria de Hidrocarburos,Ecuador
1519,Nacionalidad,Asociación San Pedro Huambuno,Titulada,1726.902572,1726.902572,100.0,NAPO,Yuralpa,Petroamazonas EP,Ecuador
1520,Nacionalidad,Centro Shuar Uchich Wichim,Titulada,1699.868566,1699.868566,100.0,MORONA SANTIAGO,Bloque 71,Secretaria de Hidrocarburos,Ecuador
1521,Nacionalidad,Centro Shuar Paatientsa,Titulada,1662.224792,1662.224792,100.0,MORONA SANTIAGO,Bloque 70,Secretaria de Hidrocarburos,Ecuador
1522,Nacionalidad,18 De Noviembre,Titulada,1643.88648,1643.88648,100.0,SUCUMBIOS,Shushufindi-Libertador,Petroamazonas EP,Ecuador
1523,Nacionalidad,Centro Indigena Quichua De Chuvaurcu,Convenio,1637.720377,1637.720377,100.0,PASTAZA,Bloque 29,Secretaria de Hidrocarburos,Ecuador
1524,Nacionalidad,Sin Información,Sin reconocimiento,1633.031877,1633.031877,100.0,MORONA SANTIAGO,Bloque 71,Secretaria de Hidrocarburos,Ecuador
1525,Nacionalidad,Najembaim 2Da Parte,Titulada,1626.493537,1626.493537,100.0,MORONA SANTIAGO,Bloque 72,Secretaria de Hidrocarburos,Ecuador
1526,Nacionalidad,Comuna Puka Allpa,Sin reconocimiento,1600.453977,1600.453977,100.0,SUCUMBIOS,Cuyabeno-Tipishca,Petroamazonas EP,Ecuador
1527,Nacionalidad,Centro Quichua Shiripuno,Convenio,1599.689413,1599.689413,100.0,NAPO,Yuralpa,Petroamazonas EP,Ecuador
1528,Nacionalidad,Sin Información,Sin reconocimiento,1595.49827,1595.49827,100.0,ORELLANA,Yuralpa,Petroamazonas EP,Ecuador
1529,Nacionalidad,Kenkuin,Titulada,1591.295242,1591.295242,100.0,MORONA SANTIAGO,Bloque 71,Secretaria de Hidrocarburos,Ecuador
1530,Nacionalidad,Alto Pusuno,Titulada,1585.062106,1576.051636,99.43153836,NAPO,Bloque 29,Secretaria de Hidrocarburos,Ecuador
1531,Nacionalidad,Yuralpa Tercera Línea,Titulada,1570.369121,1570.369121,100.0,NAPO,Yuralpa,Petroamazonas EP,Ecuador
1532,Nacionalidad,Centro Shuar San Luis,Titulada,1569.165507,1562.50734,99.5756874,MORONA SANTIAGO,Bloque 73,Secretaria de Hidrocarburos,Ecuador
1533,Nacionalidad,Cumbaza Shuar,Titulada,1693.232434,1549.298369,91.49945028,MORONA SANTIAGO,Bloque 72,Secretaria de Hidrocarburos,Ecuador
1534,Nacionalidad,Brisas Del Aguarico,Titulada,1524.938244,1524.938244,100.0,SUCUMBIOS,Shushufindi-Libertador,Petroamazonas EP,Ecuador
1535,Nacionalidad,Shangaimi,Titulada,1524.287615,1524.287615,100.0,MORONA SANTIAGO,Bloque 70,Secretaria de Hidrocarburos,Ecuador
1536,Nacionalidad,Centro Indigena San Pedro De Sumino,Convenio,1503.922839,1503.922839,100.0,NAPO,Yuralpa,Petroamazonas EP,Ecuador
1537,Nacionalidad,Centro Shuar Jempenps,Titulada,1489.2794,1489.2794,100.0,MORONA SANTIAGO,Bloque 77,Secretaria de Hidrocarburos,Ecuador
1538,Nacionalidad,Santa Rosa De Arapino,Sin reconocimiento,4100.325272,1488.239867,36.29565384,ORELLANA,Bloque 29,Secretaria de Hidrocarburos,Ecuador
1539,Nacionalidad,Rio Pusino,Sin reconocimiento,1485.196706,1485.196706,100.0,SUCUMBIOS,Lumbaqui,Petroamazonas EP,Ecuador
1540,Nacionalidad,Centro Shuar Maria Auxiliadora,Titulada,1478.122726,1478.122726,100.0,MORONA SANTIAGO,Bloque 70,Secretaria de Hidrocarburos,Ecuador
1541,Nacionalidad,Apayacu Uni,Titulada,1473.343697,1473.343697,100.0,NAPO,Bloque 29,Secretaria de Hidrocarburos,Ecuador
1542,Nacionalidad,Asoción Sumaco,Sin reconocimiento,1468.895334,1468.895334,100.0,NAPO,Bloque 29,Secretaria de Hidrocarburos,Ecuador
1543,Nacionalidad,Centro Shuar Pankints,Titulada,1467.081601,1467.081601,100.0,MORONA SANTIAGO,Bloque 76,Secretaria de Hidrocarburos,Ecuador
1544,Nacionalidad,Centro Shuar Santa Inés Paatin,Titulada,1463.1618,1463.1618,100.0,MORONA SANTIAGO,Bloque 70,Secretaria de Hidrocarburos,Ecuador
1545,Nacionalidad,Comuna Indígena Rey Del Oriente,Titulada,1462.339011,1462.339011,100.0,PASTAZA,Bloque 22,Secretaria de Hidrocarburos,Ecuador
1546,Nacionalidad,Centro Shuar Kaniats,Titulada,1461.256206,1461.256206,100.0,MORONA SANTIAGO,Bloque 77,Secretaria de Hidrocarburos,Ecuador
1547,Nacionalidad,Asociacion Trabaj. Agric. Yaupi,Titulada,1441.998338,1441.998338,100.0,MORONA SANTIAGO,Bloque 73,Secretaria de Hidrocarburos,Ecuador
1548,Nacionalidad,Las Cavernas,Sin reconocimiento,1441.483086,1441.483086,100.0,ORELLANA,Coca-Payamino,Petroamazonas EP,Ecuador
1549,Nacionalidad,Centro Shuar Shimbimi,Titulada,1429.605184,1429.605184,100.0,MORONA SANTIAGO,Bloque 76,Secretaria de Hidrocarburos,Ecuador
1550,Nacionalidad,Centro Shuar Numpaim,Titulada,1425.734736,1425.734736,100.0,MORONA SANTIAGO,Bloque 73,Secretaria de Hidrocarburos,Ecuador
1551,Nacionalidad,Sin Información,Sin reconocimiento,1981.022399,1392.616839,70.29788455,MORONA SANTIAGO,Bloque 71,Secretaria de Hidrocarburos,Ecuador
1552,Nacionalidad,Centro Shuar Kusutka,Titulada,1387.476945,1387.476945,100.0,MORONA SANTIAGO,Bloque 75,Petroamazonas EP,Ecuador
1553,Nacionalidad,Comunidad San Virgilio,Titulada,1377.721095,1377.721095,100.0,PASTAZA,Mirador,"Agip Oil Ecuador B.V., Consorcio Bloque 28",Ecuador
1554,Nacionalidad,Centro Shuar Week Nunka,Titulada,1525.554432,1375.587259,90.16966095,MORONA SANTIAGO,Bloque 77,Secretaria de Hidrocarburos,Ecuador
1555,Nacionalidad,Centro Shuar Uwints,Convenio,7248.268291,1364.831286,18.82975673,MORONA SANTIAGO,Bloque 73,Secretaria de Hidrocarburos,Ecuador
1556,Nacionalidad,Bellavista Río Napo,Titulada,1363.745529,1363.745529,100.0,NAPO,Yuralpa,"Petroamazonas EP, Secretaria de Hidrocarburos",Ecuador
1557,Nacionalidad,29 De Marzo,Titulada,1362.265479,1362.265479,100.0,SUCUMBIOS,Shushufindi-Libertador,Petroamazonas EP,Ecuador
1558,Nacionalidad,Ninacaspi Jondanche,Titulada,1403.087769,1354.881445,96.56426882,NAPO,Pungarayacu,Secretaria de Hidrocarburos,Ecuador
1559,Nacionalidad,Comuna Ongota,Titulada,1349.585469,1349.585469,100.0,NAPO,Pungarayacu,Secretaria de Hidrocarburos,Ecuador
1560,Nacionalidad,Domingo Playa,Sin reconocimiento,1342.422526,1342.422526,100.0,ORELLANA,Sacha,Enap Sipetrol S.A.,Ecuador
1561,Nacionalidad,Zabalo,Convenio,142192.31898,1315.921218,0.9254516893,SUCUMBIOS,Vinita,Petroamazonas EP,Ecuador
1562,Nacionalidad,Tuyano Alto Tuyano,Titulada,1305.501649,1305.501649,100.0,NAPO,Bloque 29,Secretaria de Hidrocarburos,Ecuador
1563,Nacionalidad,Centro Shuar Uyuntsa,Titulada,1296.716588,1296.716588,100.0,MORONA SANTIAGO,Bloque 71,Secretaria de Hidrocarburos,Ecuador
1564,Nacionalidad,Centro Shuar Tuna,Titulada,1287.689061,1287.689061,100.0,MORONA SANTIAGO,Bloque 71,Secretaria de Hidrocarburos,Ecuador
1565,Nacionalidad,Rio Blanco,Titulada,1286.182724,1286.182724,100.0,ORELLANA,Yuralpa,Petroamazonas EP,Ecuador
1566,Nacionalidad,Alto Pununo Copa,Titulada,1286.10028,1286.096149,99.9996788,NAPO,Pungarayacu,Secretaria de Hidrocarburos,Ecuador
1567,Nacionalidad,Centro Shuar Charuza,Titulada,1283.100641,1283.100641,100.0,MORONA SANTIAGO,Bloque 76,Secretaria de Hidrocarburos,Ecuador
1568,Nacionalidad,Comuna Grande Y Chica Shuar,Titulada,1272.264258,1272.264258,100.0,MORONA SANTIAGO,Bloque 72,Secretaria de Hidrocarburos,Ecuador
1569,Nacionalidad,Puerto Rico Huachiyacu,Sin reconocimiento,1260.633969,1260.633969,100.0,ORELLANA,Yuralpa,Petroamazonas EP,Ecuador
1570,Nacionalidad,Centro Shuar Sevilla Don Bosco,Titulada,1258.597586,1258.597586,100.0,MORONA SANTIAGO,Bloque 71,Secretaria de Hidrocarburos,Ecuador
1571,Nacionalidad,Centro Shuar Kirikink Entza,Titulada,1239.421445,1239.421445,100.0,MORONA SANTIAGO,Bloque 71,Secretaria de Hidrocarburos,Ecuador
1572,Nacionalidad,Huino,Sin reconocimiento,1224.698476,1224.698476,100.0,ORELLANA,Coca-Payamino,Petroamazonas EP,Ecuador
1573,Nacionalidad,Pununo Las Palmeras,Titulada,1212.258501,1212.258501,100.0,NAPO,Bloque 29,Secretaria de Hidrocarburos,Ecuador
1574,Nacionalidad,Pucachicta,Titulada,1205.135268,1205.135268,100.0,NAPO,Bloque 29,Secretaria de Hidrocarburos,Ecuador
1575,Nacionalidad,Alto Pununo,Titulada,1202.988678,1202.988678,100.0,NAPO,Bloque 29,Secretaria de Hidrocarburos,Ecuador
1576,Nacionalidad,Tucuno,Titulada,1188.657965,1188.657965,100.0,ORELLANA,Bloque 29,Secretaria de Hidrocarburos,Ecuador
1577,Nacionalidad,Centro Shuar Numpaim,Titulada,1161.596474,1161.596474,100.0,MORONA SANTIAGO,Bloque 73,Secretaria de Hidrocarburos,Ecuador
1578,Nacionalidad,Centro Shuar Iniayua,Titulada,1158.352181,1158.352181,100.0,MORONA SANTIAGO,Bloque 77,Secretaria de Hidrocarburos,Ecuador
1579,Nacionalidad,Centro Shuar Tsenkush,Titulada,1150.064119,1150.064119,100.0,MORONA SANTIAGO,Bloque 73,Secretaria de Hidrocarburos,Ecuador
1580,Nacionalidad,Puni Arajuno,Titulada,1149.291946,1149.291946,100.0,PASTAZA,Bloque 29,Secretaria de Hidrocarburos,Ecuador
1581,Nacionalidad,Grupo Individuales Huataraco,Sin reconocimiento,1146.395577,1144.795796,99.86045122,ORELLANA,PBHI,Enap Sipetrol S.A.,Ecuador
1582,Nacionalidad,Pucuno Chico,Sin reconocimiento,1094.450894,1094.450894,100.0,NAPO,Bloque 29,Secretaria de Hidrocarburos,Ecuador
1583,Nacionalidad,24 De Mayo,Sin reconocimiento,1094.131314,1094.131314,100.0,ORELLANA,Bloque 29,Secretaria de Hidrocarburos,Ecuador
1584,Nacionalidad,Centro Shuar San Pablo,Titulada,1091.796314,1091.796314,100.0,MORONA SANTIAGO,Bloque 70,Secretaria de Hidrocarburos,Ecuador
1585,Nacionalidad,28 De Marzo,Titulada,1084.630765,1084.630765,100.0,SUCUMBIOS,Shushufindi-Libertador,Petroamazonas EP,Ecuador
1586,Nacionalidad,Belleza,Titulada,1072.991225,1072.991225,100.0,SUCUMBIOS,Shushufindi-Libertador,Petroamazonas EP,Ecuador
1587,Nacionalidad,Comunidad Simón Bolívar,Titulada,1066.17415,1066.17415,100.0,PASTAZA,Bloque 22,Secretaria de Hidrocarburos,Ecuador
1588,Nacionalidad,Río Cofanes,Titulada,30703.655618,1061.428406,3.457009873,SUCUMBIOS,Bermejo,Tecpecuador S.A.,Ecuador
1589,Nacionalidad,Payamino,Sin reconocimiento,1044.305048,1044.305048,100.0,ORELLANA,Coca-Payamino,Petroamazonas EP,Ecuador
1590,Nacionalidad,Santa Rita,Titulada,1435.144536,1026.110903,71.49878477,NAPO,Pungarayacu,Secretaria de Hidrocarburos,Ecuador
1591,Nacionalidad,16 De Abril,Titulada,1022.311541,1022.311541,100.0,SUCUMBIOS,Shushufindi-Libertador,Petroamazonas EP,Ecuador
1592,Nacionalidad,Sin Información,Sin reconocimiento,1020.518101,1020.518101,100.0,ORELLANA,Yuralpa,Petroamazonas EP,Ecuador
1593,Nacionalidad,Puma Punta Kuruno,Sin reconocimiento,1012.052037,1012.052037,100.0,ORELLANA,Coca-Payamino,Petroamazonas EP,Ecuador
1594,Nacionalidad,Puni Anzu,Titulada,1003.253918,1003.253918,100.0,NAPO,Pungarayacu,Secretaria de Hidrocarburos,Ecuador
1595,Nacionalidad,Osayacu Jondanchi,Titulada,1029.883833,988.230541,95.95553492,NAPO,Pungarayacu,Secretaria de Hidrocarburos,Ecuador
1596,Nacionalidad,Jandiayacu,Sin reconocimiento,972.542056,972.542056,100.0,ORELLANA,Coca-Payamino,Petroamazonas EP,Ecuador
1597,Nacionalidad,Carashino,Titulada,956.924539,956.924539,100.0,ORELLANA,Bloque 29,Secretaria de Hidrocarburos,Ecuador
1598,Nacionalidad,Pucuno Cotapino,Sin reconocimiento,955.751483,955.751483,100.0,ORELLANA,Bloque 29,Secretaria de Hidrocarburos,Ecuador
1599,Nacionalidad,24 De Mayo,Titulada,948.912518,948.912518,100.0,SUCUMBIOS,Shushufindi-Libertador,Petroamazonas EP,Ecuador
1600,Nacionalidad,Tio Yaku,Sin reconocimiento,946.602448,946.602448,100.0,ORELLANA,Bloque 29,Secretaria de Hidrocarburos,Ecuador
1601,Nacionalidad,Seipa Kukintsa,Titulada,946.046472,946.046472,100.0,MORONA SANTIAGO,Bloque 72,Secretaria de Hidrocarburos,Ecuador
1602,Nacionalidad,Indillama,Sin reconocimiento,939.694252,939.694252,100.0,ORELLANA,Indillana,Petroamazonas EP,Ecuador
1603,Nacionalidad,Centro Shuar Kenkuin,Titulada,937.711282,937.711282,100.0,MORONA SANTIAGO,Bloque 70,Secretaria de Hidrocarburos,Ecuador
1604,Nacionalidad,Puyango,Titulada,935.191258,935.191258,100.0,SUCUMBIOS,Shushufindi-Libertador,Petroamazonas EP,Ecuador
1605,Nacionalidad,Comuna Tamiahurco,Titulada,1899.522211,924.8696,48.68959124,NAPO,Bloque 29,Secretaria de Hidrocarburos,Ecuador
1606,Nacionalidad,Riveras Del Oriente,Sin reconocimiento,924.859207,924.859207,100.0,SUCUMBIOS,Charapa,Petroamazonas EP,Ecuador
1607,Nacionalidad,Cruz Chita,Titulada,923.608438,923.608438,100.0,ORELLANA,Coca-Payamino,Petroamazonas EP,Ecuador
1608,Nacionalidad,Centro Shuar Tsuntsuim,Titulada,921.574617,921.574617,100.0,MORONA SANTIAGO,Bloque 70,Secretaria de Hidrocarburos,Ecuador
1609,Nacionalidad,Comuna Yacanchi Llacta,Titulada,897.634421,897.634421,100.0,SUCUMBIOS,Shushufindi-Libertador,Petroamazonas EP,Ecuador
1610,Nacionalidad,Atahualpa,Titulada,890.8325,890.8325,100.0,SUCUMBIOS,Shushufindi-Libertador,Petroamazonas EP,Ecuador
1611,Nacionalidad,El Descanso,Sin reconocimiento,889.318021,889.318021,100.0,ORELLANA,AUCA,"Consorcio Petrolero Palanda-Yuca Sur, Petroamazonas EP",Ecuador
1612,Nacionalidad,Cooperativa Shuar Kim,Titulada,888.983849,888.983849,100.0,MORONA SANTIAGO,Bloque 71,Secretaria de Hidrocarburos,Ecuador
1613,Nacionalidad,Centro Shuar Meset,Titulada,888.763709,888.763709,100.0,MORONA SANTIAGO,Bloque 70,Secretaria de Hidrocarburos,Ecuador
1614,Nacionalidad,Puni San Antonio,Titulada,882.65355,882.65355,100.0,PASTAZA,Pungarayacu,Secretaria de Hidrocarburos,Ecuador
1615,Nacionalidad,Panduyacu Sector 1,Sin reconocimiento,870.22002,870.22002,100.0,SUCUMBIOS,Lumbaqui,Petroamazonas EP,Ecuador
1616,Nacionalidad,Cooperativa Shuar Tamantsa,Titulada,868.104584,868.104584,100.0,MORONA SANTIAGO,Bloque 75,Petroamazonas EP,Ecuador
1617,Nacionalidad,Puma Punta Río Suno,Titulada,862.054758,862.054758,100.0,ORELLANA,Coca-Payamino,Petroamazonas EP,Ecuador
1618,Nacionalidad,Caspicara,Sin reconocimiento,853.282827,853.282827,100.0,ORELLANA,Coca-Payamino,Petroamazonas EP,Ecuador
1619,Nacionalidad,Cooperativa Shuar Tunantza,Titulada,845.961078,845.961078,100.0,MORONA SANTIAGO,Bloque 71,Secretaria de Hidrocarburos,Ecuador
1620,Nacionalidad,Centro Shuar Yukaip,Titulada,843.104041,843.104041,100.0,MORONA SANTIAGO,Bloque 71,Secretaria de Hidrocarburos,Ecuador
1621,Nacionalidad,Amazonas,Sin reconocimiento,828.01297,828.01297,100.0,ORELLANA,Palo Azul,"Petroamazonas EP, Petroamazonas EP",Ecuador
1622,Nacionalidad,Namakim,Titulada,819.9253,819.9253,100.0,MORONA SANTIAGO,Bloque 70,Secretaria de Hidrocarburos,Ecuador
1623,Nacionalidad,Comuna Río Betano,Sin reconocimiento,806.713792,806.713792,100.0,SUCUMBIOS,Lumbaqui,Petroamazonas EP,Ecuador
1624,Nacionalidad,Centro Shuar Paatin,Titulada,800.629931,800.629931,100.0,MORONA SANTIAGO,Bloque 70,Secretaria de Hidrocarburos,Ecuador
1625,Nacionalidad,Amarun Mesa,Sin reconocimiento,786.01082,786.01082,100.0,ORELLANA,Sacha,Petroamazonas EP,Ecuador
1626,Nacionalidad,Chacayacu,Titulada,785.683175,785.683175,100.0,ORELLANA,Bloque 29,Secretaria de Hidrocarburos,Ecuador
1627,Nacionalidad,Centro Shuar Suwa,Titulada,779.293982,779.293982,100.0,MORONA SANTIAGO,Bloque 71,Secretaria de Hidrocarburos,Ecuador
1628,Nacionalidad,Paturrumi,Titulada,761.085592,761.085592,100.0,SUCUMBIOS,Tarapoa,"Andes Petroleum Ecuador Ltd., Petroamazonas EP",Ecuador
1629,Nacionalidad,Comuna San José,Titulada,747.383498,747.383498,100.0,NAPO,Yuralpa,Petroamazonas EP,Ecuador
1630,Nacionalidad,Shinquipino,Titulada,740.646457,740.646457,100.0,NAPO,Pungarayacu,Secretaria de Hidrocarburos,Ecuador
1631,Nacionalidad,Shicama,Titulada,725.291171,725.291171,100.0,NAPO,Pungarayacu,Secretaria de Hidrocarburos,Ecuador
1632,Nacionalidad,Asociacion Llaquic Runa De Yurallpa Derecha,Convenio,724.486063,724.486063,100.0,NAPO,Yuralpa,Petroamazonas EP,Ecuador
1633,Nacionalidad,Pompeya,Sin reconocimiento,714.594948,714.594948,100.0,ORELLANA,Indillana,Petroamazonas EP,Ecuador
1634,Nacionalidad,Cooperativa Shuar Cuchaentza Colo,Titulada,712.0827,712.0827,100.0,MORONA SANTIAGO,Bloque 71,Secretaria de Hidrocarburos,Ecuador
1635,Nacionalidad,Meseta Del Huatudacu,Sin reconocimiento,711.98335,711.98335,100.0,ORELLANA,Bloque 29,Secretaria de Hidrocarburos,Ecuador
1636,Nacionalidad,Centro Shuar Guadalupe,Titulada,709.624231,709.624231,100.0,MORONA SANTIAGO,Bloque 71,Secretaria de Hidrocarburos,Ecuador
1637,Nacionalidad,Pacurumi,Sin reconocimiento,706.386665,706.386665,100.0,ORELLANA,Coca-Payamino,Petroamazonas EP,Ecuador
1638,Nacionalidad,Seipa Kukintsa Ampliacion,Titulada,701.825237,701.825237,100.0,MORONA SANTIAGO,Bloque 72,Secretaria de Hidrocarburos,Ecuador
1639,Nacionalidad,Centro KIichwa Chunchu Pamba,Titulada,699.494533,699.494533,100.0,PASTAZA,Mirador,Consorcio Bloque 28,Ecuador
1640,Nacionalidad,Asociación de Indígenas Agricultores Ñucanchi Sacha,Titulada,694.994738,694.994738,100.0,NAPO,Yuralpa,Petroamazonas EP,Ecuador
1641,Nacionalidad,Waorani ZI,Titulada,203147.721236,694.6214,0.3419292108,PASTAZA,Nantu,"Petroamazonas EP, Petrooriental S.A., Repsol Ecuador S.A.",Ecuador
1642,Nacionalidad,Cumbaza,Titulada,693.91076,693.91076,100.0,MORONA SANTIAGO,Bloque 72,Secretaria de Hidrocarburos,Ecuador
1643,Nacionalidad,Centro Shuar Barranco,Titulada,687.147562,687.147562,100.0,MORONA SANTIAGO,Bloque 71,Secretaria de Hidrocarburos,Ecuador
1644,Nacionalidad,Manga Cocha Río Suno,Sin reconocimiento,679.343723,679.343723,100.0,ORELLANA,Coca-Payamino,"Petroamazonas EP, Secretaria de Hidrocarburos",Ecuador
1645,Nacionalidad,Umbaza Buenta,Titulada,674.885745,674.885745,100.0,MORONA SANTIAGO,Bloque 72,Secretaria de Hidrocarburos,Ecuador
1646,Nacionalidad,Huino,Sin reconocimiento,671.044404,671.044404,100.0,ORELLANA,Coca-Payamino,Petroamazonas EP,Ecuador
1647,Nacionalidad,Comuna Chontayacu,Sin reconocimiento,665.603604,665.603604,100.0,SUCUMBIOS,Bermejo,Tecpecuador S.A.,Ecuador
1648,Nacionalidad,30 De Agosto,Convenio,662.402709,662.402709,100.0,ORELLANA,Coca-Payamino,Petroamazonas EP,Ecuador
1649,Nacionalidad,Ñeñeña,Titulada,661.0586,661.0586,100.0,SUCUMBIOS,Indillana,Petroamazonas EP,Ecuador
1650,Nacionalidad,Sucua Huambi Upano,Titulada,1396.531214,656.922106,47.03955769,MORONA SANTIAGO,Bloque 72,Secretaria de Hidrocarburos,Ecuador
1651,Nacionalidad,Santa Rosa,Sin reconocimiento,652.281519,652.213179,99.98952293,ORELLANA,Indillana,Enap Sipetrol S.A.,Ecuador
1652,Nacionalidad,Nuevo Mundo,Sin reconocimiento,645.716548,645.716548,100.0,ORELLANA,Yuralpa,Petroamazonas EP,Ecuador
1653,Nacionalidad,Centro Shuar Yurank,Titulada,793.027276,644.825588,81.31190534,MORONA SANTIAGO,Bloque 77,Secretaria de Hidrocarburos,Ecuador
1654,Nacionalidad,Comuna Samona Yacu,Sin reconocimiento,644.342288,644.342288,100.0,SUCUMBIOS,Vinita,Petroamazonas EP,Ecuador
1655,Nacionalidad,Centro Shuar Pitiu,Titulada,639.082775,639.082775,100.0,MORONA SANTIAGO,Bloque 73,Secretaria de Hidrocarburos,Ecuador
1656,Nacionalidad,Palma Roja,Sin reconocimiento,636.83523,636.83523,100.0,ORELLANA,Coca-Payamino,Petroamazonas EP,Ecuador
1657,Nacionalidad,Comuna Valle Hermoso,Titulada,632.68114,632.68114,100.0,NAPO,Yuralpa,Petroamazonas EP,Ecuador
1658,Nacionalidad,Centro Shuar Santa Masarello,Titulada,1164.299333,622.395286,53.45663854,MORONA SANTIAGO,Bloque 72,Secretaria de Hidrocarburos,Ecuador
1659,Nacionalidad,Sin Información,Sin reconocimiento,616.211672,616.211672,100.0,ORELLANA,AUCA,Petroamazonas EP,Ecuador
1660,Nacionalidad,Cooperativa Shuar Angel Roubi,Titulada,615.686841,615.686841,100.0,MORONA SANTIAGO,Bloque 71,Secretaria de Hidrocarburos,Ecuador
